record_code,format_version,submission_date,reporting_agency,release_agency,coordinator,tag_code_or_release_id,tag_type,first_sequential_number,last_sequential_number,related_group_type,related_group_id,species,run,brood_year,first_release_date,last_release_date,release_location_code,hatchery_location_code,stock_location_code,release_stage,rearing_type,study_type,release_strategy,avg_weight,avg_length,study_integrity,cwt_1st_mark,cwt_1st_mark_count,cwt_2nd_mark,cwt_2nd_mark_count,non_cwt_1st_mark,non_cwt_1st_mark_count,non_cwt_2nd_mark,non_cwt_2nd_mark_count,counting_method,tag_loss_rate,tag_loss_days,tag_loss_sample_size,tag_reused,comments,release_location_name,hatchery_location_name,stock_location_name,release_location_state,release_location_rmis_region,release_location_rmis_basin,record_origin
"T","4.1","20090902","CDFW","CDFW","08","068604","12",,,,,"1","3","2007","20080509","20080520","6MOSFSPB NET","6FCSAFEA FRFH","6FCSAFEA","V","H","P","FR","8.24",,"N","5000","399244",,,"0000","1198460",,,"C","0","21","859",,"Net pen release.  Feather River Hatchery Raceway.","SAN PABLO BAY NET PENS","FEATHER R HATCHERY","FEATHER RIVER","CA","CECA","SFBA","T"
"T","4.1","20090902","CDFW","CDFW","08","068605","12",,,,,"1","3","2007","20080507","20080520","6MOSFSPB NET","6FCSAFEA FRFH","6FCSAFEA","V","H","P","FR","7.68",,"N","5000","392455",,,"5000","5335","0000","1194021","C","0.0134","21","970",,"Net pen release.  Feather River Hatchery Raceway.","SAN PABLO BAY NET PENS","FEATHER R HATCHERY","FEATHER RIVER","CA","CECA","SFBA","T"
"T","4.1","20090716","CDFW","CDFW","08","068606","12",,,,,"1","3","2008","20090410","20090416","6MOSFSPB NET","6FCSAFEA FRFH","6FCSAFEA FRFH","V","H","P","FR","7.81",,"N","5000","393802",,,"5000","1417","0000","1192256","C","0.0036","21","558",,,"SAN PABLO BAY NET PENS","FEATHER R HATCHERY","FEATHER R HATCHERY","CA","CECA","SFBA","N"
"T","4.1","20090902","CDFW","CDFW","08","068607","12",,,,,"1","3","2007","20080509","20080605","6MOSFSPB NET","6FCSJMOK MRFI","6FCSAAMN","V","H","P","FR","9.64",,"N","5000","394792",,,"0000","1184889",,,"C","0","27","880",,"Net pen release.","SAN PABLO BAY NET PENS","MOK R FISH INS","AMERICAN RIVER","CA","CECA","SFBA","T"
"T","4.1","20090902","CDFW","CDFW","08","068610","12",,,,,"1","3","2007","20080425","20080502","6MOSFMAR NET","6FCSAFEA FRFH","6FCSAFEA","V","H","P","FR","10.3",,"N","5000","267487",,,"0000","803352",,,"C","0","21","829",,"Net pen release.  Feather River Hatchery Channel.","MARE ISLAND NET PEN","FEATHER R HATCHERY","FEATHER RIVER","CA","CECA","SFBA","T"
"T","4.1","20090902","CDFW","CDFW","08","068611","12",,,,,"1","3","2007","20080505","20080507","6MOSFROD SELBWICNET","6FCSAFEA FRFH","6FCSAFEA","V","H","P","FR","7.55",,"N","5000","260203",,,"0000","781466",,,"C","0","21","856",,"Net pen release.  Feather River Hatchery Channel.","WICKLAND OIL NET PEN","FEATHER R HATCHERY","FEATHER RIVER","CA","CECA","SFBA","T"
"T","4.1","20081202","CDFW","ROWH","08","068617","12",,,,,"1","3","2007","20080530","20080713","6FASR","6FASRROW ROWH","6FASRROW","G","H","P","FR",,,"N","5000","67519","0000","2197","0000","2441","5000","11228","B","0.16","0","350",,,"SMITH RIVER","ROWDY CREEK HATCHERY","ROWDY CREEK, SMITH R","CA","NOCA","SMIT","C"
"T","4.1","20090716","CDFW","CDFW","08","068621","12",,,,,"1","3","2008","20090518","20090518","6MOSFROD SELBWICNET","6FCSAFEA FRFH","6FCSAFEA FRFH","V","H","P","FR","8.55",,"N","5000","44507",,,"5000","460","0000","135037","C","0.0102","22","816",,,"WICKLAND OIL NET PEN","FEATHER R HATCHERY","FEATHER R HATCHERY","CA","CECA","SFBA","N"
"T","4.1","20090902","CDFW","CDFW","08","068622","12",,,,,"1","3","2007","20080901","20081030","6MOSFTIB NET","6FCSJMOK MRFI","6FCSAAMN","V","H","P","FR","10.54",,"N","5000","51600",,,,,,,"C","0","31","100",,"Number released into Tiburon Net Pen 6.21.2008.  Net pen release scheduled 9.08","TIBURON NET PENS","MOK R FISH INS","AMERICAN RIVER","CA","CECA","SFBA","T"
"T","4.1","20090716","CDFW","CDFW","08","068636","12",,,,,"1","3","2008","20090428","20090520","6MOSFSPB NET","6FCSAFEA FRFH","6FCSAFEA FRFH","V","H","P","FR","8.09",,"N","5000","398538",,,"5000","4117","0000","1210837","C","0.0102","22","816",,,"SAN PABLO BAY NET PENS","FEATHER R HATCHERY","FEATHER R HATCHERY","CA","CECA","SFBA","N"
"T","4.1","20190122","CDFW","CDFW","08","068637","12",,,,,"1","3","2008","20090526","20090601","6MOSFMAR NET","6FCSAAMN NBFH","6FCSAAMN","V","H","B","FR","7.81",,"N","5000","401196","0000","427","5000","1285","0000","1209420","C",,"21","939",,"Net v Amer. Snout Erosion noted","MARE ISLAND NET PEN","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","CECA","SFBA","N"
"T","4.1","20100720","CDFW","CDFW","08","068638","12",,,,,"1","3","2008","20090601","20090604","6MOSFMAR NET","6FCSAAMN NBFH","6FCSAAMN","G","H","P",,"7.31",,"N","5000","400048",,,"0000","1201089",,,"C",,"21","752",,"Snout Erosion noted","MARE ISLAND NET PEN","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","CECA","SFBA","T"
"T","4.1","20100614","CDFW","CDFW","08","068639","12",,,,,"1","3","2009","20100421","20100422","6FCSJOLB SHER NET","6FCSJMOK MRFI","6FCSJMOK","V","H","P","FR","7.68",,"N","5000","385466",,,"5000","2600",,,"C",,"13","900",,,"SAN JOAQ SHRM ISL NET PEN","MOK R FISH INS","MOKELUMNE RIVER","CA","SJOA","SJR","T"
"T","4.1","20100614","CDFW","CDFW","08","068641","12",,,,,"1","3","2009","20100601","20100604","6FCSJOLB SHER NET","6FCSJMOK MRFI","6FCSJMOK","V","H","P","FR","10.79",,"N","5000","285045",,,"5000","944",,,"C",,"21","900",,"Experimental: 068666,068686,068687,068688; Control: 068641,068664,068673,068708","SAN JOAQ SHRM ISL NET PEN","MOK R FISH INS","MOKELUMNE RIVER","CA","SJOA","SJR","T"
"T","4.1","20100720","CDFW","CDFW","08","068651","12",,,,,"1","3","2008","20090604","20090605","6MOSFMAR NET","6FCSAAMN NBFH","6FCSAAMN","G","H","P",,"6.76",,"N","5000","140649",,,"5000","1240","0000","428423","C",,"16","920",,"Snout Erosion noted","MARE ISLAND NET PEN","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","CECA","SFBA","T"
"T","4.1","20100720","CDFW","CDFW","08","068654","12",,,,,"1","3","2009","20100610","20100614","6MOSFROD SELBWICNET","6FCSAFEA FRFH","6FCSAFEA FRFH","G","H","P","FR","10.07","105","N","5000","108744","0000","3809","5000","254","0000","340735","C",,"20","448",,,"WICKLAND OIL NET PEN","FEATHER R HATCHERY","FEATHER R HATCHERY","CA","CECA","SFBA","T"
"T","4.1","20090902","CDFW","CDFW","08","068659","12",,,,,"1","3","2008","20090513","20090514","6FCSJOLB SHER","6FCSJMOK MRFI","6FCSJMOK","V","H","P","FR","11.33",,"N","5000","53369",,,"5000","59",,,"C",,"27","900",,,"SAN JOAQ SHRM ISL OP JRSY","MOK R FISH INS","MOKELUMNE RIVER","CA","SJOA","SJR","T"
"T","4.1","20100720","CDFW","CDFW","08","068669","12",,,,,"1","3","2009","20100419","20100430","6MOSFSPB NET","6FCSAFEA FRFH","6FCSAFEA FRFH","G","H","P","FR","8.55","102","N","5000","393251","0000","495","5000","495","0000","1190612","C",,"24","800",,"Released 70% Mare Island Net Pens, 30% Wickland Net Pens","SAN PABLO BAY NET PENS","FEATHER R HATCHERY","FEATHER R HATCHERY","CA","CECA","SFBA","T"
"T","4.1","20100720","CDFW","CDFW","08","068671","12",,,,,"1","3","2009","20100506","20100524","6MOSFSPB NET","6FCSAFEA FRFH","6FCSAFEA FRFH","G","H","P","FR","8.24","98","N","5000","392330",,,"5000","987","0000","1181282","C",,"21","798",,"Released 60% Mare Island Net Pens, 40% Wickland Net Pens","SAN PABLO BAY NET PENS","FEATHER R HATCHERY","FEATHER R HATCHERY","CA","CECA","SFBA","T"
"T","4.1","20100614","CDFW","CDFW","08","068673","12",,,,,"1","3","2009","20100601","20100604","6FCSJOLB SHER NET","6FCSJMOK MRFI","6FCSJMOK","V","H","P","FR","10.79",,"N","5000","114298",,,"5000","378",,,"C",,"21","900",,"Experimental: 068666,068686,068687,068688; Control: 068641,068664,068673,068708","SAN JOAQ SHRM ISL NET PEN","MOK R FISH INS","MOKELUMNE RIVER","CA","SJOA","SJR","T"
"T","4.1","20110816","CDFW","CDFW","08","068674","12",,,,,"1","3","2010","20110601","20110603","6MOSFSPB NET","6FCSAFEA FRFH","6FCSAFEA FRFH","V","H","P","FR","7.81","96","N","5000","143768",,,"5000","683","0000","436000","C",,"23","857",,,"SAN PABLO BAY NET PENS","FEATHER R HATCHERY","FEATHER R HATCHERY","CA","CECA","SFBA","T"
"T","4.1","20100723","CDFW","CDFW","08","068677","12",,,,,"1","3","2009","20100510","20100510","6FCSASBF DSPK","6FCSAAMN NBFH","6FCSAAMN","G","H","P","FR","7.95","96","N","5000","389432",,,"5000","494","0000","1182114","C",,"21","796",,,"SAC R AT DISCOVERY PARK","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","SAFA","SACR","T"
"T","4.1","20100723","CDFW","CDFW","08","068678","12",,,,,"1","3","2009","20100510","20100510","6FCSASBF DSPK","6FCSAAMN NBFH","6FCSAAMN","G","H","P","FR","7.08","96","N","5000","343111",,,"5000","412","0000","1031060","C",,"21","802",,,"SAC R AT DISCOVERY PARK","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","SAFA","SACR","T"
"T","4.1","20190122","CDFW","CDFW","08","068679","12",,,,,"1","3","2009","20100603","20100603","6FCSAAMN SUN","6FCSAAMN NBFH","6FCSAAMN","G","H","E","FR","8.55","101","N","5000","268016",,,"5000","2274","0000","4224","C",,"21","845",,"Net v Sunrise","AMERICAN R AT SUNRISE","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","SAFA","AMER","N"
"T","4.1","20190122","CDFW","CDFW","08","068680","12",,,,,"1","3","2009","20100607","20100607","6MOSFMAR NET","6FCSAAMN NBFH","6FCSAAMN","G","H","B","FR","8.24","98","N","5000","279383",,,"0000","838649",,,"C",,"19","808",,"Net v Sunrise","MARE ISLAND NET PEN","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","CECA","SFBA","N"
"T","4.1","20151002","CDFW","CDFW","08","068681","12",,,,,"1","3","2013","20140514","20140515","6MOSFROD SELBWICNET","6FCSAFEA FRFH","6FCSAFEA","V","H","P","FR","9.44",,"N","5000","137255",,,"0000","411965",,,"C","0",,,,"No retention check due to early release.  Edit location net pen.","WICKLAND OIL NET PEN","FEATHER R HATCHERY","FEATHER RIVER","CA","CECA","SFBA","N"
"T","4.1","20100614","CDFW","CDFW","08","068683","12",,,,,"1","3","2009","20100423","20100423","6FCSJOLB SHER NET","6FCSJMOK MRFI","6FCSJMOK","V","H","P","FR","6.47",,"N","5000","97748",,,"5000","577",,,"C",,,,,"Using average shed of 068613 and 068639","SAN JOAQ SHRM ISL NET PEN","MOK R FISH INS","MOKELUMNE RIVER","CA","SJOA","SJR","T"
"T","4.1","20200113","CDFW","CDFW","08","068685","12",,,,,"1","3","2011","20120502","20120503","6MOSFFBA BRG","6FCSAFEA FRFH","6FCSAFEA","V","H","E","FR","7.55",,"N","5000","98947",,,"5000","111","0000","112","C",,"21","900",,"Barge Study. Outside water pumped continuously, loaded 6FCSASBF ELKH. 069502, 04","FORT BAKER BARGE RELEASE","FEATHER R HATCHERY","FEATHER RIVER","CA","CECA","SFBA","N"
"T","4.1","20100614","CDFW","CDFW","08","068686","12",,,,,"1","3","2009","20100601","20100604","6FCSJOLB SHER NET","6FCSJMOK MRFI","6FCSJMOK","V","H","P","FR","12.59",,"N","5000","101181",,,"5000","223",,,"C",,"21","900",,"Mokelumne parents by real-time CWT reads, recovered Nimbus Hatchery. See 068641","SAN JOAQ SHRM ISL NET PEN","MOK R FISH INS","MOKELUMNE RIVER","CA","SJOA","SJR","T"
"T","4.1","20110816","CDFW","CDFW","08","068692","12",,,,,"1","3","2010","20110601","20110603","6MOSFSPB NET","6FCSAFEA FRFH","6FCSAFEA FRFH","V","H","P","FR","7.81","96","N","5000","9072",,,"5000","43","0000","27378","C",,"23","857",,,"SAN PABLO BAY NET PENS","FEATHER R HATCHERY","FEATHER R HATCHERY","CA","CECA","SFBA","T"
"T","4.1","20110906","CDFW","CDFW","08","068693","12",,,,,"1","3","2010","20110521","20110522","6FCSJOLB SHER","6FCSJMOK MRFI","6FCSJMOK","V","H","P","FR","7.81",,"N","5000","141940",,,"5000","356","0000","427122","C",,"21","406",,"38% Net Pen Release","SAN JOAQ SHRM ISL OP JRSY","MOK R FISH INS","MOKELUMNE RIVER","CA","SJOA","SJR","N"
"T","4.1","20110906","CDFW","CDFW","08","068694","12",,,,,"1","3","2010","20110426","20110427","6FCSJOLB SHER NET","6FCSJMOK MRFI","6FCSJMOK","V","H","P","FR","7.81",,"N","5000","112416",,,"5000","565","0000","339179","C",,"16","400",,,"SAN JOAQ SHRM ISL NET PEN","MOK R FISH INS","MOKELUMNE RIVER","CA","SJOA","SJR","N"
"T","4.1","20110816","CDFW","CDFW","08","068702","12",,,,,"1","3","2010","20110430","20110603","6MOSFTIB NET","6FCSAFEA FRFH","6FCSAFEA FRFH","V","H","E","FR","11.33","110","N","5000","41584",,,"0000","368",,,"C",,"21","923",,"Tyee Club","TIBURON NET PENS","FEATHER R HATCHERY","FEATHER R HATCHERY","CA","CECA","SFBA","T"
"T","4.1","20100706","CDFW","CDFW","08","068708","12",,,,,"1","3","2009","20100601","20100601","6FCSJOLB SHER NET","6FCSJMOK MRFI","6FCSJMOK","V","H","P","FR","13.33",,"N","5000","395978",,,"5000","873",,,"C",,"21","900",,"Experimental: 068666,068686,068687,068688; Control: 068641,068664,068673,068708","SAN JOAQ SHRM ISL NET PEN","MOK R FISH INS","MOKELUMNE RIVER","CA","SJOA","SJR","T"
"T","4.1","20110816","CDFW","CDFW","08","068709","12",,,,,"1","3","2010","20110601","20110602","6MOSFROD SELBWICNET","6FCSAFEA FRFH","6FCSAFEA FRFH","V","H","P","FR","7.81","98","N","5000","166322","0000","201","5000","770","0000","502614","C",,"21","867",,,"WICKLAND OIL NET PEN","FEATHER R HATCHERY","FEATHER R HATCHERY","CA","CECA","SFBA","T"
"T","4.1","20100805","CDFW","CDFW","08","068714","12",,,,,"1","3","2009","20100615","20100615","6FKKLUPR IRGH","6FKKLUPR IRGH","6FKKLUPR IRGH","G","H","P","VO","4.12",,"N","5000","199742",,,"0000","600470",,,"C",,"20","893",,,"IRON GATE HATCHERY","IRON GATE HATCHERY","IRON GATE HATCHERY","CA","KLTR","KLAM","T"
"T","4.1","20100805","CDFW","CDFW","08","068715","12",,,,,"1","3","2009","20100615","20100615","6FKKLUPR IRGH","6FKKLUPR IRGH","6FKKLUPR IRGH","G","H","P","VO","3.63",,"N","5000","198676","0000","1126","5000","676","0000","604893","C",,"21","891",,,"IRON GATE HATCHERY","IRON GATE HATCHERY","IRON GATE HATCHERY","CA","KLTR","KLAM","T"
"T","4.1","20110816","CDFW","CDFW","08","068716","12",,,,,"1","3","2009","20101109","20101110","6FKKLUPR IRGH","6FKKLUPR IRGH","6FKKLUPR IRGH","Y","H","P","VO","41.2",,"N","5000","213256",,,"5000","194","0000","641734","C",,"22","1102",,,"IRON GATE HATCHERY","IRON GATE HATCHERY","IRON GATE HATCHERY","CA","KLTR","KLAM","T"
"T","4.1","20110816","CDFW","CDFW","08","068736","12",,,,,"1","3","2010","20110518","20110608","6MOMOSCR NET","6FCSAFEA FRFH","6FCSAFEA FRFH","V","H","E","FR","11.33","90","N","5000","15640","0000","35","5000","52",,,"C",,"21","915",,,"SANTA CRUZ HARBOR NET PEN","FEATHER R HATCHERY","FEATHER R HATCHERY","CA","CECA","SAMO","T"
"T","4.1","20110816","CDFW","CDFW","08","068746","12",,,,,"1","3","2010","20110401","20110407","6MOSFSPB NET","6FCSAFEA FRFH","6FCSAFEA FRFH","V","H","P","FR","11.33","110","N","5000","534012","0000","1136","5000","2328","0000","1620224","C",,"35","935",,,"SAN PABLO BAY NET PENS","FEATHER R HATCHERY","FEATHER R HATCHERY","CA","CECA","SFBA","T"
"T","4.1","20110816","CDFW","CDFW","08","068747","12",,,,,"1","1","2010","20110607","20110607","6MOSFMAR NET","6FCSAFEA FRFH","6FCSAFEA FRFH","V","H","P","FR","8.09","98","N","5000","1135670","0000","5087","5000","11561","0000","3815","C",,"28","900",,,"MARE ISLAND NET PEN","FEATHER R HATCHERY","FEATHER R HATCHERY","CA","CECA","SFBA","T"
"T","4.1","20110816","CDFW","CDFW","08","068748","12",,,,,"1","1","2010","20110426","20110426","6FCSAFEA BOYD","6FCSAFEA FRFH","6FCSAFEA FRFH","V","H","P","FR","8.55","101","N","5000","1165155",,,"5000","11320",,,"C",,"35","935",,,"FEATHER BOYDS PUMP RAMP","FEATHER R HATCHERY","FEATHER R HATCHERY","CA","SAFA","FEA","T"
"T","4.1","20110816","CDFW","CDFW","08","068749","12",,,,,"1","3","2010","20110413","20110429","6MOSFROD SELBWICNET","6FCSAFEA FRFH","6FCSAFEA FRFH","V","H","P","FR","8.09","98","N","5000","393254",,,"5000","3341","0000","1193167","C",,"21","832",,,"WICKLAND OIL NET PEN","FEATHER R HATCHERY","FEATHER R HATCHERY","CA","CECA","SFBA","T"
"T","4.1","20110816","CDFW","CDFW","08","068750","12",,,,,"1","3","2010","20110429","20110504","6MOSFSPB NET","6FCSAFEA FRFH","6FCSAFEA FRFH","V","H","P","FR","8.39","98","N","5000","397492","0000","160","5000","1884","0000","1202572","C",,"21","870",,"Average Feather Fall tag loss data used.","SAN PABLO BAY NET PENS","FEATHER R HATCHERY","FEATHER R HATCHERY","CA","CECA","SFBA","T"
"T","4.1","20110816","CDFW","CDFW","08","068751","12",,,,,"1","3","2010","20110504","20110519","6MOSFROD SELBWICNET","6FCSAFEA FRFH","6FCSAFEA FRFH","V","H","P","FR","9.44","105","N","5000","397697",,,"5000","2497","0000","1208384","C",,"21","968",,,"WICKLAND OIL NET PEN","FEATHER R HATCHERY","FEATHER R HATCHERY","CA","CECA","SFBA","T"
"T","4.1","20110816","CDFW","CDFW","08","068752","12",,,,,"1","3","2010","20110519","20110601","6MOSFSPB NET","6FCSAFEA FRFH","6FCSAFEA FRFH","V","H","P","FR","8.72","99","N","5000","403277",,,"5000","1666","0000","1217458","C",,"20","980",,,"SAN PABLO BAY NET PENS","FEATHER R HATCHERY","FEATHER R HATCHERY","CA","CECA","SFBA","T"
"T","4.1","20110816","CDFW","CDFW","08","068753","12",,,,,"1","3","2010","20110518","20110608","6MOMOSCR NET","6FCSAFEA FRFH","6FCSAFEA FRFH","V","H","E","FR","11.62","90","N","5000","170345","0000","380","5000","570",,,"C",,"21","915",,,"SANTA CRUZ HARBOR NET PEN","FEATHER R HATCHERY","FEATHER R HATCHERY","CA","CECA","SAMO","T"
"T","4.1","20110816","CDFW","CDFW","08","068754","12",,,,,"1","3","2010","20110601","20110603","6MOSFSPB NET","6FCSAFEA FRFH","6FCSAFEA FRFH","V","H","P","FR","7.81","96","N","5000","109221",,,"5000","894","0000","331207","C",,"19","618",,"Retention pen broken.  Some retention fish escaped.","SAN PABLO BAY NET PENS","FEATHER R HATCHERY","FEATHER R HATCHERY","CA","CECA","SFBA","T"
"T","4.1","20110906","CDFW","CDFW","08","068755","12",,,,,"1","3","2010","20110509","20110510","6FCSJOLB SHER NET","6FCSJMOK MRFI","6FCSJMOK","V","H","P","FR","7.68",,"N","5000","111036",,,"5000","558","0000","334696","C",,"18","403",,,"SAN JOAQ SHRM ISL NET PEN","MOK R FISH INS","MOKELUMNE RIVER","CA","SJOA","SJR","N"
"T","4.1","20110906","CDFW","CDFW","08","068756","12",,,,,"1","3","2010","20110421","20110422","6FCSJOLB SHER NET","6FCSJMOK MRFI","6FCSJMOK","V","H","P","FR","9.06",,"N","5000","99081",,,"5000","199","0000","299070","C",,"22","402",,,"SAN JOAQ SHRM ISL NET PEN","MOK R FISH INS","MOKELUMNE RIVER","CA","SJOA","SJR","N"
"T","4.1","20110906","CDFW","CDFW","08","068757","12",,,,,"1","3","2010","20110422","20110425","6FCSJOLB SHER NET","6FCSJMOK MRFI","6FCSJMOK","V","H","P","FR","8.24",,"N","5000","99610",,,"5000","1262","0000","302884","C",,"26","400",,,"SAN JOAQ SHRM ISL NET PEN","MOK R FISH INS","MOKELUMNE RIVER","CA","SJOA","SJR","N"
"T","4.1","20110906","CDFW","CDFW","08","068761","12",,,,,"1","3","2010","20110511","20110512","6FCSJOLB SHER NET","6FCSJMOK MRFI","6FCSJMOK","V","H","P","FR","10.07",,"N","5000","97893",,,"5000","1239","0000","306569","C",,"22","400",,,"SAN JOAQ SHRM ISL NET PEN","MOK R FISH INS","MOKELUMNE RIVER","CA","SJOA","SJR","N"
"T","4.1","20110906","CDFW","CDFW","08","068762","12",,,,,"1","3","2010","20110507","20110508","6FCSJOLB SHER NET","6FCSJMOK MRFI","6FCSJMOK","V","H","P","FR","8.24",,"N","5000","100871",,,"5000","262","0000","302871","C",,"21","388",,,"SAN JOAQ SHRM ISL NET PEN","MOK R FISH INS","MOKELUMNE RIVER","CA","SJOA","SJR","N"
"T","4.1","20110906","CDFW","CDFW","08","068763","12",,,,,"1","3","2010","20110508","20110509","6FCSJOLB SHER NET","6FCSJMOK MRFI","6FCSJMOK","V","H","P","FR","8.09",,"N","5000","100898",,,"0000","303669",,,"C",,"18","324",,,"SAN JOAQ SHRM ISL NET PEN","MOK R FISH INS","MOKELUMNE RIVER","CA","SJOA","SJR","N"
"T","4.1","20110906","CDFW","CDFW","08","068764","12",,,,,"1","3","2010","20110512","20110513","6FCSJOLB SHER NET","6FCSJMOK MRFI","6FCSJMOK","V","H","P","FR","8.24",,"N","5000","98175",,,"5000","732","0000","296884","C",,"20","403",,,"SAN JOAQ SHRM ISL NET PEN","MOK R FISH INS","MOKELUMNE RIVER","CA","SJOA","SJR","N"
"T","4.1","20110816","CDFW","CDFW","08","068767","12",,,,,"1","3","2010","20110505","20110506","6FCSASBF DSPK","6FCSAAMN NBFH","6FCSAAMN","G","H","P","FR","6.76","95","N","5000","366781",,,"0000","1100844",,,"C",,"9","896",,,"SAC R AT DISCOVERY PARK","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","SAFA","SACR","T"
"T","4.1","20110816","CDFW","CDFW","08","068768","12",,,,,"1","3","2010","20110505","20110506","6FCSASBF DSPK","6FCSAAMN NBFH","6FCSAAMN","G","H","P","FR","6.76","95","N","5000","378804","0000","1332","0000","1140936",,,"C",,"18","860",,,"SAC R AT DISCOVERY PARK","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","SAFA","SACR","T"
"T","4.1","20190122","CDFW","CDFW","08","068769","12",,,,,"1","3","2010","20110610","20110610","6FCSAAMN SUN","6FCSAAMN NBFH","6FCSAAMN","V","H","E","FR","8.72","99","N","5000","268755",,,"5000","597","0000","1819","C",,"21","900",,"Selb v Sunrise","AMERICAN R AT SUNRISE","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","SAFA","AMER","N"
"T","4.1","20190122","CDFW","CDFW","08","068770","12",,,,,"1","3","2010","20110613","20110615","6MOSFROD SELBWICNET","6FCSAAMN NBFH","6FCSAAMN","V","H","B","FR","8.72","98","N","5000","201266",,,"0000","604384",,,"C",,"21","399",,"Selb v Sunrise","WICKLAND OIL NET PEN","NIMBUS FISH HATCHERY","AMERICAN RIVER","CA","CECA","SFBA","N"
"T","4.1","20200113","CDFW","CDFW","08","068787","12",,,,,"1","3","2011","20120529","20120530","6FCSJOLB SHER NET","6FCSJMOK MRFI","6FCSJMOK","G","H","P","FR","6.97",,"N","5000","11355",,,"5000","27","0000","34506","C",,"21","421",,"Associated tag codes= 060412, 068786, and 068733","SAN JOAQ SHRM ISL NET PEN","MOK R FISH INS","MOKELUMNE RIVER","CA","SJOA","SJR","N"
"T","4.1","20081031","CDFW","HVT","08","068806","12",,,,,"1","3","2007","20080602","20080612","6FKTRUTR TRHA","6FKTRUTR TRHA","6FKTR","G","H","O","VO","2.5","55","N","5000","88299",,,"0000","272626","5000","1258","W","0.0138","9","1000",,,"TRINITY R HATCHERY","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20081031","CDFW","HVT","08","068809","12",,,,,"1","3","2007","20081001","20081014","6FKTRUTR TRHA","6FKTRUTR TRHA","6FKTR","Y","H","O","VO","27.14","123","N","5000","243204",,,"0000","751013","5000","5426","W","0.0213","59","10002",,,"TRINITY R HATCHERY","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","C"
"T","4.1","20110113","CDFW","HVT","08","068824","12",,,,,"1","3","2009","20100601","20100608","6FKTRUTR TRHA","6FKTRUTR TRHA","6FKTR","G","H","O","VO","4.01","70","N","5000","89959",,,"5000","980","0000","276068","W",,"37","1000",,,"TRINITY R HATCHERY","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","T"
"T","4.1","20110113","CDFW","HVT","08","068837","12",,,,,"1","3","2009","20101001","20101009","6FKTRUTR TRHA","6FKTRUTR TRHA","6FKTR","Y","H","O","VO","39.07","145","N","5000","230461",,,"5000","454","0000","696226","W",,"28","6000",,,"TRINITY R HATCHERY","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","T"
"T","4.1","20130107","CDFW","HVT","08","068846","12",,,,,"1","1","2011","20121001","20121017","6FKTRUTR TRHA","6FKTRUTR TRHA","6FKTR","Y","H","P","VO","35.69","146","N","5000","97771","0000","2178","5000","2918","0000","342834","C",,"153","3010",,,"TRINITY R HATCHERY","TRINITY R HATCHERY","TRINITY RIVER","CA","KLTR","TRIN","N"
"T","4.1","20110906","CDFW","CDFW","08","069505","12",,,,,"1","3","2010","20110522","20110523","6FCSJOLB SHER","6FCSJMOK MRFI","6FCSJMOK","V","H","P","FR","7.68",,"N","5000","95800",,,"5000","278","0000","290000","C",,"15","350",,"34% Net Pen Release","SAN JOAQ SHRM ISL OP JRSY","MOK R FISH INS","MOKELUMNE RIVER","CA","SJOA","SJR","N"
"T","4.1","20200529","ODFW","ODFW","05","070151","12",,,,,"1","8","2006","20070515","20070515","5F334    0700200000","5F33449  H49    21","5F332    45","S","H","P","FR","8.49",,"N","5000","150950","0000","302","5000","3019",,,"B","0.02","39","254",,"ACC THORNHOLLOW RM 73.5.","UMATILLA R","UMATILLA HATCHERY","WASHINGTON BRIGHTS","OR","CECR","UMAT","N"
"T","4.1","20200529","ODFW","ODFW","05","070153","12",,,,,"1","8","2006","20070515","20070515","5F334    0700200000","5F33449  H49    21","5F332    45","S","H","P","FR","8.6",,"N","5000","151620",,,"5000","916",,,"B","0.006","32","254",,"DIRECT RELEASE RM 48.","UMATILLA R","UMATILLA HATCHERY","WASHINGTON BRIGHTS","OR","CECR","UMAT","N"
"T","4.1","20200529","ODFW","ODFW","05","070154","12",,,,,"1","8","2006","20070515","20070515","5F334    0700200000","5F33449  H49    21","5F332    45","S","H","P","FR","8.49",,"N","5000","151572","0000","303","5000","3032",,,"B","0.02","39","254",,"ACC THORNHOLLOW RM 73.5","UMATILLA R","UMATILLA HATCHERY","WASHINGTON BRIGHTS","OR","CECR","UMAT","N"
