record_code,format_version,submission_date,reporting_agency,release_agency,coordinator,tag_code_or_release_id,tag_type,first_sequential_number,last_sequential_number,related_group_type,related_group_id,species,run,brood_year,first_release_date,last_release_date,release_location_code,hatchery_location_code,stock_location_code,release_stage,rearing_type,study_type,release_strategy,avg_weight,avg_length,study_integrity,cwt_1st_mark,cwt_1st_mark_count,cwt_2nd_mark,cwt_2nd_mark_count,non_cwt_1st_mark,non_cwt_1st_mark_count,non_cwt_2nd_mark,non_cwt_2nd_mark_count,counting_method,tag_loss_rate,tag_loss_days,tag_loss_sample_size,tag_reused,comments,release_location_name,hatchery_location_name,stock_location_name,release_location_state,release_location_rmis_region,release_location_rmis_basin,record_origin
"T","4.1","20121220","USFWS","USFWS","07","051267","12",,,,,"1","2","2010","20120417","20120417","3F42001  460042 R","3F42001  460042 H","3F42001  470001 S02","S","H","O","FR","36.78","157","N","5000","70903","0000","141","0000","284",,,"B","0.004","395","503",,"Et SUS 31 Entiat River         Entiat NFH","ENTIAT R     46.0042","ENTIAT NFH","WELLS HATCHERY","WA","UPCR","WECH","N"
"T","4.1","20120828","USFWS","USFWS","07","053619","12",,,,,"1","2","2009","20110415","20110415","3F42001  460042 R","3F42001  460042 H","3F42001  470001 S02","S","H","O","FR","37.07","159",,"5000","106429","0000","214","5000","1071",,,"B","0.01","96","503",,"Et SUS 30 Entiat River Entiat NFH","ENTIAT R     46.0042","ENTIAT NFH","WELLS HATCHERY","WA","UPCR","WECH","N"
"T","4.1","20120828","USFWS","USFWS","07","054590","12",,,,,"1","3","2010","20110312","20110312","3F42001  290131 R02","3F42001  290131 H02","3F42001  290159 S","G","H","P","FR","4.73","80",,"5000","187876","0000","2287","5000","1617025",,,"C","0.064","31","533",,"LW FCS 24 L White Salmon River L White Salmon NFH","LTL WHITE SALMON@NFH","LTL WHITE SALMON NFH","SPRING CR    29.0159","WA","CECR","WIND","N"
"T","4.1","20100930","USFWS","USFWS","07","054596","12",,,"D","072010Smolt","1","8","2009","20100624","20100624","3F42001  290131 R02","3F42001  290131 H02","5F334    95","G","H","O","FR","5.52","86",,"5000","99562",,,"5000","827250",,,"B","0.004","17","512",,"LW URB 16 L White Salmon River L White Salmon NFH","LTL WHITE SALMON@NFH","LTL WHITE SALMON NFH","COLUMBIA R UPRIVER S","WA","CECR","WIND","N"
"T","4.1","20111115","USFWS","USFWS","07","054599","12",,,"D","072011Smolt","1","8","2010","20110623","20110623","3F42001  290131 R02","3F42001  290131 H02","5F334    95","G","H","O","FR","5.99","86",,"5000","96925","0000","2403","5000","804157",,,"C","0.018","29","500",,"LW URB 23 L White Salmon River L White Salmon NFH","LTL WHITE SALMON@NFH","LTL WHITE SALMON NFH","COLUMBIA R UPRIVER S","WA","CECR","WIND","N"
"T","4.1","20141030","USFWS","USFWS","07","054793","12",,,,,"1","2","2012","20140409","20140409","3F42001  460042 R","3F42001  460042 H","3F42001  470001 S02","S","H","O","FR","23.73","135","N","5000","173064","0000","667","5000","212505","0000","333","B","0.004","54","523",,"12 Et SUS 33 Entiat River Entiat NFH","ENTIAT R     46.0042","ENTIAT NFH","WELLS HATCHERY","WA","UPCR","WECH","N"
"T","4.1","20110330","USFWS","USFWS","07","055166","12",,,,,"1","3","2009","20100722","20100722","3F21702  210429 R","3F21702  210429 H","3F21702  210429 S","S","H","P","FR","5.05",,"N","5000","42474",,,"5000","59723","0000","7490","B","0.168","28","500",,"QUIN000910","COOK CR      21.0429","QUINAULT NFH -COOK C","COOK CR      21.0429","WA","NWC","QEQU","N"
"T","4.1","20111115","USFWS","USFWS","07","055232","12",,,"D","072011Smolt","1","8","2010","20110623","20110623","3F42001  290131 R02","3F42001  290131 H02","5F334    95","G","H","O","FR","5.02","84",,"5000","96360","0000","2199","5000","804511","0000","400","C","0.014","23","500",,"LW URB 23 L White Salmon River L White Salmon NFH","LTL WHITE SALMON@NFH","LTL WHITE SALMON NFH","COLUMBIA R UPRIVER S","WA","CECR","WIND","N"
"T","4.1","20130104","USFWS","USFWS","07","055233","12",,,,,"1","3","2011","20120413","20120413","3F42001  290131 R02","3F42001  290131 H02","3F42001  290159 S","G","H","P","FR","5.04","83","N","5000","94833",,,"5000","744191",,,"B","0.053","43","565",,"LW FCS 32 L White Salmon River L White Salmon NFH","LTL WHITE SALMON@NFH","LTL WHITE SALMON NFH","SPRING CR    29.0159","WA","CECR","WIND","N"
"T","4.1","20130104","USFWS","USFWS","07","055260","12",,,,,"1","3","2011","20120413","20120413","3F42001  290131 R02","3F42001  290131 H02","3F42001  290159 S","G","H","P","FR","5.04","83","N","5000","95004",,,"5000","744648",,,"B","0.052","43","499",,"LW FCS 32 L White Salmon River L White Salmon NFH","LTL WHITE SALMON@NFH","LTL WHITE SALMON NFH","SPRING CR    29.0159","WA","CECR","WIND","N"
"T","4.1","20120320","USFWS","USFWS","07","055298","12",,,,,"1","3","2010","20110406","20110605","3F21704  200015 R","3F21704  200015 H","3F21704  200015 S","S","H","K","FR","6.36",,"N","5000","64349",,,"5000","268089","0000","2290","B","0.0147","1","750",,"MAKA001085","TSOO-YESS R      20.0015","MAKAH NFH ON TSOO-YESS R","TSOO-YESS R      20.0015","WA","NWC","QUHO","N"
"T","4.1","20120320","USFWS","USFWS","07","055305","12",,,,,"1","3","2010","20110406","20110605","3F21704  200015 R","3F21704  200015 H","3F21704  200015 S","S","H","K","FR","6.7",,"N","5000","61636",,,"5000","257297","0000","2197","B","0.0162","1","800",,"MAKA001085","TSOO-YESS R      20.0015","MAKAH NFH ON TSOO-YESS R","TSOO-YESS R      20.0015","WA","NWC","QUHO","N"
"T","4.1","20130913","USFWS","USFWS","07","055363","12",,,,,"1","2","2011","20130416","20130416","3F42001  460042 R","3F42001  460042 H","3F42001  470001 S02","S","H","O","FR","28.73","146","N","5000","106485","0000","843","5000","82821",,,"B","0.002","32","510",,"Et SUS 32 Entiat River Entiat NFH","ENTIAT R     46.0042","ENTIAT NFH","WELLS HATCHERY","WA","UPCR","WECH","N"
"T","4.1","20121220","USFWS","USFWS","07","055364","12",,,,,"1","2","2010","20120417","20120417","3F42001  460042 R","3F42001  460042 H","3F42001  470001 S02","S","H","O","FR","34.53","155","N","5000","61068","0000","363","0000","364",,,"B","0.016","393","510",,"Et SUS 31 Entiat River         Entiat NFH","ENTIAT R     46.0042","ENTIAT NFH","WELLS HATCHERY","WA","UPCR","WECH","N"
"T","4.1","20111115","USFWS","USFWS","07","055365","12",,,"D","072011May","1","3","2010","20110504","20110504","3F42001  290159 R","3F42001  290159 H","3F42001  290159 S","G","H","K","FR","5.53","85",,"5000","199576",,,"5000","4232812",,,"B","0.002","38","556",,"SC FCS 75 Columbia River Spring Creek NFH","SPRING CR    29.0159","SPRING CR NFH","SPRING CR    29.0159","WA","CECR","WIND","N"
"T","4.1","20121220","USFWS","USFWS","07","055399","12",,,"D","072011SCFCSMay","1","3","2011","20120430","20120430","3F42001  290159 R","3F42001  290159 H","3F42001  290159 S","G","H","K","FR","5.01","82","N","5000","207318","0000","829","5000","4399138",,,"B","0","40","502",,"SC FCS 76 Columbia River       Spring Creek NFH","SPRING CR    29.0159","SPRING CR NFH","SPRING CR    29.0159","WA","CECR","WIND","N"
"T","4.1","20121220","USFWS","USFWS","07","055404","12",,,"D","072011SCFCSMay","1","3","2011","20120430","20120430","3F42001  290159 R","3F42001  290159 H","3F42001  290159 S","G","H","K","FR","5.66","83","N","0000","199232",,,"0000","405",,,"B","0.002","40","493",,"SC FCS 76 Columbia River       Spring Creek NFH","SPRING CR    29.0159","SPRING CR NFH","SPRING CR    29.0159","WA","CECR","WIND","N"
"T","4.1","20111115","USFWS","USFWS","07","055405","12",,,"D","072011April","1","3","2010","20110412","20110412","3F42001  290159 R","3F42001  290159 H","3F42001  290159 S","G","H","K","FR","4.75","79",,"5000","203259",,,"5000","5821137",,,"B","0.017","23","433",,"SC FCS 75 Columbia River Spring Creek NFH","SPRING CR    29.0159","SPRING CR NFH","SPRING CR    29.0159","WA","CECR","WIND","N"
"T","4.1","20111115","USFWS","USFWS","07","055406","12",,,"D","072011April","1","3","2010","20110412","20110412","3F42001  290159 R","3F42001  290159 H","3F42001  290159 S","G","H","K","FR","4.33","78",,"0000","202650",,,"0000","2047",,,"B","0.01","24","500",,"SC FCS 75 Columbia River Spring Creek NFH","SPRING CR    29.0159","SPRING CR NFH","SPRING CR    29.0159","WA","CECR","WIND","N"
"T","4.1","20130913","USFWS","USFWS","07","055407","12",,,"D","072013May","1","3","2012","20130502","20130502","3F42001  290159 R","3F42001  290159 H","3F42001  290159 S","G","H","O","FR","6.16","88","N","5000","193893","0000","6803","5000","4398574","0000","378","B","0.004","43","533",,"SC FCS 77 Columbia River Spring Creek NFH","SPRING CR    29.0159","SPRING CR NFH","SPRING CR    29.0159","WA","CECR","WIND","N"
"T","4.1","20130913","USFWS","USFWS","07","055408","12",,,"D","072013May","1","3","2012","20130502","20130502","3F42001  290159 R","3F42001  290159 H","3F42001  290159 S","G","H","O","FR","6.41","89","N","0000","199892",,,"0000","1571",,,"B","0.018","43","513",,"SC FCS 77 Columbia River Spring Creek NFH","SPRING CR    29.0159","SPRING CR NFH","SPRING CR    29.0159","WA","CECR","WIND","N"
"T","4.1","20130913","USFWS","USFWS","07","055409","12",,,,,"1","3","2012","20130521","20130521","3F42001  290131 R02","3F42001  290131 H02","3F42001  290159 S","G","H","O","FR","5.16","84","N","5000","95562","0000","796","5000","835399",,,"B","0.059","49","509",,"LW FCS 40 L White Salmon River L White Salmon NFH","LTL WHITE SALMON@NFH","LTL WHITE SALMON NFH","SPRING CR    29.0159","WA","CECR","WIND","N"
"T","4.1","20130913","USFWS","USFWS","07","055410","12",,,,,"1","3","2012","20130411","20130411","3F42001  290131 R02","3F42001  290131 H02","3F42001  290159 S","G","H","O","FR","5.17","84","N","5000","89181","0000","1672","5000","840517","0000","186","B","0.009","49","543",,"LW FCS 40 L White Salmon River L White Salmon NFH","LTL WHITE SALMON@NFH","LTL WHITE SALMON NFH","SPRING CR    29.0159","WA","CECR","WIND","N"
"T","4.1","20130913","USFWS","USFWS","07","055426","12",,,"D","072013Smolt","1","8","2012","20130702","20130702","3F42001  290131 R02","3F42001  290131 H02","5F334    95","S","H","O","FR","7.07","95","N","5000","98642","0000","965","5000","763060",,,"B","0.002","34","517",,"LW URB 39 L White Salmon River L White Salmon NFH","LTL WHITE SALMON@NFH","LTL WHITE SALMON NFH","COLUMBIA R UPRIVER S","WA","CECR","WIND","N"
"T","4.1","20130913","USFWS","USFWS","07","055427","12",,,"D","072013Smolt","1","8","2012","20130702","20130702","3F42001  290131 R02","3F42001  290131 H02","5F334    95","S","H","O","FR","7.07","95","N","5000","99807","0000","195","5000","762665",,,"B","0","29","514",,"LW URB 39 L White Salmon River L White Salmon NFH","LTL WHITE SALMON@NFH","LTL WHITE SALMON NFH","COLUMBIA R UPRIVER S","WA","CECR","WIND","N"
"T","4.1","20141030","USFWS","USFWS","07","055433","12",,,"D","072014May","1","3","2013","20140506","20140506","3F42001  290159 R","3F42001  290159 H","3F42001  290159 S","G","H","K","FR","4.72","81","N","5000","196317","0000","2743","5000","4186873",,,"B","0.002","49","509",,"13 SC FCS 78 Columbia River Spring Creek NFH","SPRING CR    29.0159","SPRING CR NFH","SPRING CR    29.0159","WA","CECR","WIND","N"
"T","4.1","20130320","USFWS","USFWS","07","055437","12",,,,,"1","7","2011","20111216","20111216","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","P","FR","28.1","138","N","5000","80799",,,"5000","816",,,"C","0.01","202","200",,"Production","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","N"
"T","4.1","20200529","ODFW","ODFW","05","055476","12",,,,,"1","3","2013","20140516","20140516","5F332    0300100400","5F33201  H1     21","5F332    60","P","H","P","FR","5.44",,"N","5000","100470",,,"5000","1180045","0000","13510","B",,,,,"FLR 164795 167478-80 RELEASE SIZE AVERAGE OF FLR'S. JM","TANNER CR (BNVILLE)","BONNEVILLE HATCHERY","COLUMBIA R TULES","OR","LOCR","SAND","N"
"T","4.1","20121212","USFWS","USFWS","07","055479","12",,,,,"1","3","2011","20120412","20120530","3F21704  200015 R","3F21704  200015 H","3F21704  200015 S","S","H","K","FR","6.07",,"N","5000","205444",,,"5000","2113010","0000","33991","B","0.0138","8","1300",,"MAKA001185","TSOO-YESS R      20.0015","MAKAH NFH ON TSOO-YESS R","TSOO-YESS R      20.0015","WA","NWC","QUHO","N"
"T","4.1","20140402","USFWS","USFWS","07","055480","12",,,,,"1","3","2012","20130529","20130529","3F21704  200015 R","3F21704  200015 H","3F21704  200015 S","S","H","K","FR","6.12",,"N","5000","199639",,,"5000","826941",,,"B","0.0124","38","404",,"MAKA001285","TSOO-YESS R      20.0015","MAKAH NFH ON TSOO-YESS R","TSOO-YESS R      20.0015","WA","NWC","QUHO","N"
"T","4.1","20130320","USFWS","USFWS","07","055516","12",,,,,"1","3","2011","20120501","20120501","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","P","H","P","FR","5.7","77","N","5000","93426",,,"5000","805","0000","282885","C","0.0085","21","1054",,"Production; Tag retentions combined for 055513, 055515, and 055516","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","N"
"T","4.1","20121220","USFWS","USFWS","07","055527","12",,,"D","072011SCFCSMay","1","3","2011","20120411","20120413","3F42001  290159 R","3F42001  290159 H","3F42001  290159 S","G","H","K","FR","4.6","76","N","5000","205066",,,"5000","5862141",,,"B","0.003","27","366",,"SC FCS 76 Columbia River       Spring Creek NFH","SPRING CR    29.0159","SPRING CR NFH","SPRING CR    29.0159","WA","CECR","WIND","N"
"T","4.1","20121220","USFWS","USFWS","07","055528","12",,,"D","072011SCFCSMay","1","3","2011","20120411","20120413","3F42001  290159 R","3F42001  290159 H","3F42001  290159 S","G","H","K","FR","4.33","76","N","0000","203460",,,"0000","1115",,,"B","0.015","34","367",,"SC FCS 76 Columbia River       Spring Creek NFH","SPRING CR    29.0159","SPRING CR NFH","SPRING CR    29.0159","WA","CECR","WIND","N"
"T","4.1","20150825","USFWS","USFWS","07","055530","12",,,"D","072015May","1","3","2014","20150427","20150427","3F42001  290159 R","3F42001  290159 H","3F42001  290159 S",,"H",,"FR","4.25","80",,"0000","191210",,,"0000","0",,,"B","0","49","504",,"14 SC FCS 79 Columbia River Spring Creek NFH","SPRING CR    29.0159","SPRING CR NFH","SPRING CR    29.0159","WA","CECR","WIND","N"
"T","4.1","20150825","USFWS","USFWS","07","055531","12",,,"D","072015May","1","3","2014","20150427","20150427","3F42001  290159 R","3F42001  290159 H","3F42001  290159 S",,"H",,"FR","4.94","80",,"5000","190135","0000","713","5000","3654057","0000","357","B","0.002","53","536",,"14 SC FCS 79 Columbia River Spring Creek NFH","SPRING CR    29.0159","SPRING CR NFH","SPRING CR    29.0159","WA","CECR","WIND","N"
"T","4.1","20141010","USFWS","USFWS","07","055585","12",,,,,"1","3","2013","20140520","20140520","3F21704  200015 R","3F21704  200015 H","3F21704  200015 S","S","H","K","FR","5.6",,"N","5000","183620",,,"5000","1983654","0000","40157","B","0.08","40","500",,"MAKA001385","TSOO-YESS R      20.0015","MAKAH NFH ON TSOO-YESS R","TSOO-YESS R      20.0015","WA","NWC","QUHO","N"
"T","4.1","20191030","USFWS","USFWS","07","055607","12",,,,,"1","3","2012","20130424","20130424","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","P","H","P","FR","4.3","72","N","5000","222903",,,"5000","1698","0000","674292","C","0.0076","29","397",,"Production","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","N"
"T","4.1","20130913","USFWS","USFWS","07","055623","12",,,"D","072013April","1","3","2012","20130411","20130411","3F42001  290159 R","3F42001  290159 H","3F42001  290159 S","G","H","K","FR","4.1","81","N","5000","189500","0000","7181","5000","6040240",,,"B","0.041","29","514",,"SC FCS 77 Columbia River Spring Creek NFH","SPRING CR    29.0159","SPRING CR NFH","SPRING CR    29.0159","WA","CECR","WIND","N"
"T","4.1","20130913","USFWS","USFWS","07","055624","12",,,"D","072013April","1","3","2012","20130411","20130411","3F42001  290159 R","3F42001  290159 H","3F42001  290159 S","G","H","K","FR","5.48","83","N","0000","203834",,,"0000","820",,,"B","0.004","29","499",,"SC FCS 77 Columbia River Spring Creek NFH","SPRING CR    29.0159","SPRING CR NFH","SPRING CR    29.0159","WA","CECR","WIND","N"
"T","4.1","20160920","USFWS","USFWS","07","055625","12",,,"D","072016May","1","3","2015","20160509","20160509","3F42001  290159 R","3F42001  290159 H","3F42001  290159 S","G","H",,"FR","5.48","86",,"5000","194817",,,"5000","3425802",,,"B","0.01","49","519",,"SC FCS 15 80 Columbia River Spring Creek NFH","SPRING CR    29.0159","SPRING CR NFH","SPRING CR    29.0159","WA","CECR","WIND","N"
"T","4.1","20160920","USFWS","USFWS","07","055626","12",,,"D","072016May","1","3","2015","20160509","20160509","3F42001  290159 R","3F42001  290159 H","3F42001  290159 S","G","H",,"FR","5.32","84",,"0000","97566",,,"0000","391",,,"B","0.002","48","506",,"SC FCS 15 80 Columbia River Spring Creek NFH","SPRING CR    29.0159","SPRING CR NFH","SPRING CR    29.0159","WA","CECR","WIND","N"
"T","4.1","20160920","USFWS","USFWS","07","055651","12",,,,,"1","2","2014","20160406","20160406","3F42001  460042 R","3F42001  460042 H","3F42001  470001 S02","S","H",,"FR","29.67","147",,"5000","99630","0000","783","5000","110479",,,"B","0.002","0","514",,"Et SUS 14 35 Entiat River Entiat NFH","ENTIAT R     46.0042","ENTIAT NFH","WELLS HATCHERY","WA","UPCR","WECH","N"
"T","4.1","20160920","USFWS","USFWS","07","055652","12",,,,,"1","2","2014","20160406","20160406","3F42001  460042 R","3F42001  460042 H","3F42001  470001 S02","S","H",,"FR","29.67","147",,"5000","99682","0000","955","5000","110254",,,"B","0","0","527",,"Et SUS 14 35 Entiat River Entiat NFH","ENTIAT R     46.0042","ENTIAT NFH","WELLS HATCHERY","WA","UPCR","WECH","N"
"T","4.1","20151215","USFWS","USFWS","07","055683","12",,,,,"1","3","2014","20150519","20150519","3F21704  200015 R","3F21704  200015 H","3F21704  200015 S","S","H","K","FR","6.27",,"N","5000","201925",,,"5000","1763646","0000","7081","B","0.002","77","500",,"MAKA001485","TSOO-YESS R      20.0015","MAKAH NFH ON TSOO-YESS R","TSOO-YESS R      20.0015","WA","NWC","QUHO","N"
"T","4.1","20141030","USFWS","USFWS","07","055686","12",,,"D","072014April","1","3","2013","20140411","20140411","3F42001  290159 R","3F42001  290159 H","3F42001  290159 S","G","H","K","FR","3.49","73","N","5000","195526","0000","10396","5000","5757948",,,"B","0.016","27","518",,"13 SC FCS 78 Columbia River Spring Creek NFH","SPRING CR    29.0159","SPRING CR NFH","SPRING CR    29.0159","WA","CECR","WIND","N"
"T","4.1","20141030","USFWS","USFWS","07","055687","12",,,"D","072014April","1","3","2013","20140411","20140411","3F42001  290159 R","3F42001  290159 H","3F42001  290159 S","G","H","K","FR","4.63","81","N","0000","205548",,,,,,,"B","0","27","513",,"13 SC FCS 78 Columbia River Spring Creek NFH","SPRING CR    29.0159","SPRING CR NFH","SPRING CR    29.0159","WA","CECR","WIND","N"
"T","4.1","20141118","USFWS","USFWS","07","055691","12",,,,,"1","3","2013","20140325","20140325","6FCSASBF RIOV","6FCSABAT CNFH","6FCSABAT CNFH","P","H","B","FR","5.5","76","N","5000","103991",,,"5000","254","0000","313195","C","0.0024","21","411",,"Off-site release due to Sacramento River drought conditions","SAC R AT RIO VISTA","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","N"
"T","4.1","20141118","USFWS","USFWS","07","055692","12",,,,,"1","3","2013","20140425","20140425","6MOSFSPB NET","6FCSABAT CNFH","6FCSABAT CNFH","P","H","B","FR","6.1","78","N","5000","108312",,,"5000","270","0000","326158","C","0.0025","19","402",,"Off-site release due to Sacramento River drought conditions","SAN PABLO BAY NET PENS","COLEMAN NFH","COLEMAN NFH","CA","CECA","SFBA","N"
"T","4.1","20141118","USFWS","USFWS","07","055694","12",,,,,"1","3","2013","20140426","20140426","6MOSFSPB NET","6FCSABAT CNFH","6FCSABAT CNFH","P","H","B","FR","6.1","76","N","5000","107940",,,"0000","325194",,,"C","0.0025","18","401",,"Off-site release due to Sacramento River drought conditions","SAN PABLO BAY NET PENS","COLEMAN NFH","COLEMAN NFH","CA","CECA","SFBA","N"
"T","4.1","20141118","USFWS","USFWS","07","055697","12",,,,,"1","3","2013","20140327","20140328","6FCSASBF RIOV","6FCSABAT CNFH","6FCSABAT CNFH","P","H","B","FR","5.6","72","N","5000","208978",,,"0000","627515",,,"C","0","22","808",,"Off-site release due to Sacramento River drought conditions","SAC R AT RIO VISTA","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","N"
"T","4.1","20141118","USFWS","USFWS","07","055704","12",,,,,"1","3","2013","20140422","20140422","6MOSFSPB NET","6FCSABAT CNFH","6FCSABAT CNFH","P","H","B","FR","6.8","82","N","5000","216603",,,"0000","650828",,,"C","0","33","826",,"Off-site release due to Sacramento River drought conditions","SAN PABLO BAY NET PENS","COLEMAN NFH","COLEMAN NFH","CA","CECA","SFBA","N"
"T","4.1","20141118","USFWS","USFWS","07","055705","12",,,,,"1","3","2013","20140423","20140423","6MOSFSPB NET","6FCSABAT CNFH","6FCSABAT CNFH","P","H","B","FR","6.8","82","N","5000","207787","0000","527","5000","2108","0000","634127","C","0.0125","26","800",,"Rel site due to drought conditions; 200 Exp, C/T, acoustic tag","SAN PABLO BAY NET PENS","COLEMAN NFH","COLEMAN NFH","CA","CECA","SFBA","N"
"T","4.1","20141118","USFWS","USFWS","07","055706","12",,,,,"1","3","2013","20140424","20140424","6MOSFSPB NET","6FCSABAT CNFH","6FCSABAT CNFH","P","H","B","FR","6.3","79","N","5000","213633",,,"5000","1048","0000","645265","C","0.0049","21","818",,"Rel site due to drought conditions; 400 Exp, C/T, Rel 5/22/14","SAN PABLO BAY NET PENS","COLEMAN NFH","COLEMAN NFH","CA","CECA","SFBA","N"
"T","4.1","20160421","USFWS","USFWS","07","055729","12",,,,,"1","3","2014","20150413","20150413","3F42001  290159 R","3F42001  290159 H","3F42001  290159 S","G","H",,"FR","3.35","71",,"0000","201221",,,"0000","908",,,"B","0.004","16","668",,"14 SC FCS 79 Columbia River Spring Creek NFH","SPRING CR    29.0159","SPRING CR NFH","SPRING CR    29.0159","WA","CECR","WIND","N"
"T","4.1","20160421","USFWS","USFWS","07","055730","12",,,,,"1","3","2014","20150413","20150413","3F42001  290159 R","3F42001  290159 H","3F42001  290159 S","G","H",,"FR","3.46","73",,"5000","202068","0000","163","5000","5974314","0000","488","B","0.002","16","1246",,"14 SC FCS 79 Columbia River Spring Creek NFH","SPRING CR    29.0159","SPRING CR NFH","SPRING CR    29.0159","WA","CECR","WIND","N"
"T","4.1","20160920","USFWS","USFWS","07","055760","12",,,"D","072016April","1","3","2015","20160411","20160411","3F42001  290159 R","3F42001  290159 H","3F42001  290159 S","G","H",,"FR","4.24","78",,"5000","203461",,,"5000","5941689",,,"B","0.018","26","533",,"SC FCS 15 80 Columbia River Spring Creek NFH","SPRING CR    29.0159","SPRING CR NFH","SPRING CR    29.0159","WA","CECR","WIND","N"
"T","4.1","20160106","USFWS","USFWS","07","055808","12",,,,,"1","3","2014","20150418","20150418","6FCSASBF RIOV","6FCSABAT CNFH","6FCSABAT CNFH","S","H","B","FR","5","74","N","5000","101499","0000","783","5000","261","0000","307951","C","0.0025","21","393",,"Duetodrought, all trucked to Delta to bypass the poor river conditions","SAC R AT RIO VISTA","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","N"
"T","4.1","20180309","USFWS","USFWS","07","055824","12",,,"D","072017May","1","3","2016","20170508","20170508","3F42001  290159 R","3F42001  290159 H","3F42001  290159 S","G","H",,"FR","5.99","86",,"5000","195035","0000","765","5000","3801740","0000","382","B","0.025","31","520",,"SC FCS 16 81 Columbia River Spring Creek NFH","SPRING CR    29.0159","SPRING CR NFH","SPRING CR    29.0159","WA","CECR","WIND","N"
"T","4.1","20180309","USFWS","USFWS","07","055825","12",,,"D","072017May","1","3","2016","20170508","20170508","3F42001  290159 R","3F42001  290159 H","3F42001  290159 S","G","H",,"FR","5.91","87",,"0000","194472",,,"0000","4354",,,"B","0.022","31","548",,"SC FCS 16 81 Columbia River Spring Creek NFH","SPRING CR    29.0159","SPRING CR NFH","SPRING CR    29.0159","WA","CECR","WIND","N"
"T","4.1","20180309","USFWS","USFWS","07","055828","12",,,"D","072017April","1","3","2016","20170410","20170410","3F42001  290159 R","3F42001  290159 H","3F42001  290159 S","G","H",,"FR","4.85","76",,"5000","203921","0000","793","5000","6168828",,,"B","0","26","516",,"SC FCS 16 81 Columbia River Spring Creek NFH","SPRING CR    29.0159","SPRING CR NFH","SPRING CR    29.0159","WA","CECR","WIND","N"
"T","4.1","20160922","USFWS","USFWS","07","055894","12",,,,,"1","3","2015","20160502","20160509","3F21704  200015 R","3F21704  200015 H","3F21704  200015 S","S","H","K","FR","7.24",,"N","5000","185868",,,"5000","1794223","0000","10824","B","0.006","88","500",,"MAKA001585","TSOO-YESS R      20.0015","MAKAH NFH ON TSOO-YESS R","TSOO-YESS R      20.0015","WA","NWC","QUHO","N"
"T","4.1","20160920","USFWS","USFWS","07","055923","12",,,"D","072016Smolt","1","8","2015","20160711","20160711","3F42001  290131 R03","3F42001  290131 H03","5F334    95",,"H",,"FR","4.38","82",,"5000","99698",,,"5000","1361075",,,"B","0.004","27","520",,"Wi URB 15 03 L White Salmon River Willard NFH","L WHITE SALMON@WILRD","WILLARD NFH","COLUMBIA R UPRIVER S","WA","CECR","WIND","N"
"T","4.1","20181001","USFWS","USFWS","07","055928","12",,,"D","072018April","1","3","2017","20180409","20180409","3F42001  290159 R","3F42001  290159 H","3F42001  290159 S","G","H",,"FR","3.69","70",,"5000","203899",,,"5000","6266724",,,"B","0.004","25","510",,"SC FCS 17 82 Columbia River Spring Creek NFH","SPRING CR    29.0159","SPRING CR NFH","SPRING CR    29.0159","WA","CECR","WIND","N"
"T","4.1","20170104","USFWS","USFWS","07","055953","12",,,,,"1","3","2015","20160407","20160407","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","P","H","P","FR","6.9","81","N","5000","104024",,,"0000","312366",,,"C","0","31","398",,,"COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","N"
"T","4.1","20170817","USFWS","USFWS","07","056058","12",,,,,"1","3","2016","20170322","20170322","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","P","H","B","FR","4.4","70","N","5000","95911","0000","195","5000","584","0000","291963","C","0.006","29","497",,,"COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","N"
"T","4.1","20171106","USFWS","USFWS","07","056067","12",,,,,"1","3","2016","20170405","20170405","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","P","H","P","FR","4.9","74","N","5000","104797",,,"5000","2166","0000","322374","C","0.0203","21","395",,,"COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","N"
"T","4.1","20171106","USFWS","USFWS","07","056072","12",,,,,"1","3","2016","20170405","20170405","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","P","H","P","FR","4.6","72","N","5000","107992",,,"0000","325344",,,"C","0","22","383",,,"COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","N"
