"id","fishNumber","species","lat","long","year","month","day","time","fl","weight","bitemark","CWT","marked","pres"
"87-014","87-014_1","CHINOOK SALMON SMOLT",49.2375,-124.835,"1987","04","29","13:00-07:00",46,0.97,TRUE,FALSE,FALSE,"F"
"87-014","87-014_2","CHINOOK SALMON SMOLT",49.2375,-124.835,"1987","04","29","13:00-07:00",50,1.47,TRUE,FALSE,FALSE,"F"
"87-017","87-017_1","CHINOOK SALMON SMOLT",49.2367,-124.8158,"1987","04","29","14:00-07:00",47,1.13,TRUE,FALSE,FALSE,"F"
"87-017","87-017_2","CHINOOK SALMON SMOLT",49.2367,-124.8158,"1987","04","29","14:00-07:00",48,1.06,TRUE,FALSE,FALSE,"F"
"87-022","87-022_1","CHINOOK SALMON SMOLT",49.2142,-124.8183,"1987","04","30","11:20-07:00",44,0.82,TRUE,FALSE,FALSE,"F"
"87-085A","87-085A_1","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",78,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_2","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",78,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_3","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",79,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_4","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",80,NA,TRUE,FALSE,FALSE,"N"
"87-085A","87-085A_5","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",80,NA,FALSE,TRUE,FALSE,"N"
"87-085A","87-085A_6","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",80,NA,FALSE,TRUE,FALSE,"N"
"87-085A","87-085A_7","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",80,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_8","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",80,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_9","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",81,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_10","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",81,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_11","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",81,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_12","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",81,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_13","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",81,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_14","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",81,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_15","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",82,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_16","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",82,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_17","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",82,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_18","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",83,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_19","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",83,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_20","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",84,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_21","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",84,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_22","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",84,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_23","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",84,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_24","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",84,NA,FALSE,TRUE,FALSE,"N"
"87-085A","87-085A_25","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",84,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_26","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",85,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_27","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",85,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_28","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",86,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_29","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",86,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_30","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",86,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_31","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",87,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_32","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",87,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_33","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",88,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_34","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",88,NA,FALSE,TRUE,FALSE,"N"
"87-085A","87-085A_35","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",88,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_36","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",88,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_37","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",88,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_38","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",88,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_39","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",88,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_40","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",88,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_41","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",89,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_42","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",89,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_43","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",89,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_44","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",90,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_45","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",90,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_46","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",91,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_47","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",91,NA,FALSE,TRUE,FALSE,"N"
"87-085A","87-085A_48","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",91,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_49","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",92,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_50","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",98,NA,FALSE,FALSE,FALSE,"N"
"87-085A","87-085A_51","CHINOOK SALMON SMOLT",49.145,-124.79,"1987","05","21","08:40-07:00",100,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_1","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",74,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_2","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",75,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_3","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",75,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_4","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",76,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_5","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",77,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_6","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",79,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_7","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",79,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_8","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",79,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_9","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",80,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_10","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",80,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_11","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",80,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_12","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",80,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_13","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",81,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_14","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",81,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_15","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",81,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_16","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",81,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_17","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",81,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_18","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",82,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_19","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",82,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_20","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",83,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_21","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",83,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_22","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",83,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_23","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",84,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_24","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",84,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_25","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",85,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_26","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",85,NA,FALSE,TRUE,FALSE,"N"
"87-087","87-087_27","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",86,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_28","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",86,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_29","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",86,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_30","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",86,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_31","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",86,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_32","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",87,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_33","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",90,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_34","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",90,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_35","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",90,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_36","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",91,NA,FALSE,FALSE,FALSE,"N"
"87-087","87-087_37","CHINOOK SALMON SMOLT",49.11,-124.815,"1987","05","21","10:40-07:00",92,NA,FALSE,FALSE,FALSE,"N"
"87-091A","87-091A_1","CHINOOK SALMON SMOLT",49.155,-124.7958,"1987","05","22","09:50-07:00",41,NA,FALSE,FALSE,FALSE,"N"
"87-091A","87-091A_2","CHINOOK SALMON SMOLT",49.155,-124.7958,"1987","05","22","09:50-07:00",43,NA,FALSE,FALSE,FALSE,"N"
"87-091A","87-091A_3","CHINOOK SALMON SMOLT",49.155,-124.7958,"1987","05","22","09:50-07:00",44,NA,FALSE,FALSE,FALSE,"N"
"87-091A","87-091A_4","CHINOOK SALMON SMOLT",49.155,-124.7958,"1987","05","22","09:50-07:00",46,NA,FALSE,FALSE,FALSE,"N"
"87-091A","87-091A_5","CHINOOK SALMON SMOLT",49.155,-124.7958,"1987","05","22","09:50-07:00",47,NA,FALSE,FALSE,FALSE,"N"
"87-091A","87-091A_6","CHINOOK SALMON SMOLT",49.155,-124.7958,"1987","05","22","09:50-07:00",47,NA,FALSE,FALSE,FALSE,"N"
"87-091A","87-091A_7","CHINOOK SALMON SMOLT",49.155,-124.7958,"1987","05","22","09:50-07:00",47,NA,FALSE,FALSE,FALSE,"N"
"87-091A","87-091A_8","CHINOOK SALMON SMOLT",49.155,-124.7958,"1987","05","22","09:50-07:00",47,NA,FALSE,FALSE,FALSE,"N"
"87-091A","87-091A_9","CHINOOK SALMON SMOLT",49.155,-124.7958,"1987","05","22","09:50-07:00",47,NA,FALSE,FALSE,FALSE,"N"
"87-091A","87-091A_10","CHINOOK SALMON SMOLT",49.155,-124.7958,"1987","05","22","09:50-07:00",47,NA,TRUE,FALSE,FALSE,"N"
"87-091A","87-091A_11","CHINOOK SALMON SMOLT",49.155,-124.7958,"1987","05","22","09:50-07:00",51,NA,FALSE,FALSE,FALSE,"N"
"87-091A","87-091A_12","CHINOOK SALMON SMOLT",49.155,-124.7958,"1987","05","22","09:50-07:00",51,NA,FALSE,FALSE,FALSE,"N"
"87-091A","87-091A_13","CHINOOK SALMON SMOLT",49.155,-124.7958,"1987","05","22","09:50-07:00",55,NA,FALSE,FALSE,FALSE,"N"
"87-091A","87-091A_14","CHINOOK SALMON SMOLT",49.155,-124.7958,"1987","05","22","09:50-07:00",57,NA,FALSE,FALSE,FALSE,"N"
"87-091A","87-091A_15","CHINOOK SALMON SMOLT",49.155,-124.7958,"1987","05","22","09:50-07:00",57,NA,FALSE,FALSE,FALSE,"N"
"87-091A","87-091A_16","CHINOOK SALMON SMOLT",49.155,-124.7958,"1987","05","22","09:50-07:00",59,NA,FALSE,FALSE,FALSE,"N"
"87-091A","87-091A_17","CHINOOK SALMON SMOLT",49.155,-124.7958,"1987","05","22","09:50-07:00",60,NA,FALSE,FALSE,FALSE,"N"
"87-091A","87-091A_18","CHINOOK SALMON SMOLT",49.155,-124.7958,"1987","05","22","09:50-07:00",62,NA,FALSE,FALSE,FALSE,"N"
"87-091A","87-091A_19","CHINOOK SALMON SMOLT",49.155,-124.7958,"1987","05","22","09:50-07:00",63,NA,FALSE,FALSE,FALSE,"N"
"87-091A","87-091A_20","CHINOOK SALMON SMOLT",49.155,-124.7958,"1987","05","22","09:50-07:00",82,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_1","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",52,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_2","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",61,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_3","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",73,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_4","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",75,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_5","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",76,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_6","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",76,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_7","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",76,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_8","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",76,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_9","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",76,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_10","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",77,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_11","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",78,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_12","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",78,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_13","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",78,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_14","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",78,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_15","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",78,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_16","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",79,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_17","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",79,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_18","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",79,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_19","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",79,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_20","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",79,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_21","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",79,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_22","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",79,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_23","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",80,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_24","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",80,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_25","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",80,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_26","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",81,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_27","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",81,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_28","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",81,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_29","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",81,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_30","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",82,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_31","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",82,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_32","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",82,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_33","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",82,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_34","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",82,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_35","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",82,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_36","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",82,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_37","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",82,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_38","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",82,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_39","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",82,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_40","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",83,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_41","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",83,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_42","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",83,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_43","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",83,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_44","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",83,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_45","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",84,NA,FALSE,TRUE,FALSE,"N"
"87-092A","87-092A_46","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",84,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_47","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",85,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_48","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",85,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_49","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",85,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_50","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",85,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_51","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",85,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_52","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",86,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_53","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",86,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_54","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",86,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_55","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",87,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_56","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",87,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_57","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",88,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_58","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",88,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_59","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",88,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_60","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",88,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_61","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",89,NA,FALSE,TRUE,FALSE,"N"
"87-092A","87-092A_62","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",89,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_63","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",93,NA,FALSE,FALSE,FALSE,"N"
"87-092A","87-092A_64","CHINOOK SALMON SMOLT",49.1717,-124.8083,"1987","05","22","10:45-07:00",94,NA,FALSE,FALSE,FALSE,"N"
